creator_id,ticker,market,action,direction,conviction,call_date,entry_date,primary_horizon,used_symbol,in_universe,entry_price,stock_return,benchmark_return,alpha,signed_return,hit,scored,score_error,price_target,horizon,source_url,quote
nooresh,HDFCBANK,india,buy,up,low,2023-06-20,2023-06-20,3m,HDFCBANK.NS,True,782.3474,0.0134,0.07,-0.0566,0.0134,False,True,,,3m,https://www.youtube.com/watch?v=q46BmH5SaLI,HDFC Bank like I said that could be a stock which could surprise on the upside. As a combined entity HDFC and HDFC Bank would be 15 to 17 of the Nifty and it has a three year resistance knocking at 1700 1740.
nooresh,DRREDDY,india,buy,up,low,2023-06-20,2023-06-20,1m,DRREDDY.NS,True,960.8143,0.0979,0.0618,0.0361,0.0979,True,True,,,1m,https://www.youtube.com/watch?v=q46BmH5SaLI,Dr Reddy is a short-term breakout
nooresh,BANSWARASYN,india,buy,up,med,2023-06-20,,,,,,,,,,,False,no price data,,1y,https://www.youtube.com/watch?v=q46BmH5SaLI,there is a small cap company called banswara syntax the stock should do 100 crores of PAT available at 450 to 500 crores of market cap so these are the kind of investments the way we look at it
nooresh,SBIN,india,buy,up,low,2023-06-20,2023-06-20,6m,SBIN.NS,True,537.371,0.1551,0.1401,0.015,0.1551,True,True,,,6m,https://www.youtube.com/watch?v=q46BmH5SaLI,PSU Banks focus on the first top three names. The largest one SBI looks the most promising because that's a stock which has done nothing over the last many years the longer term charts are more interesting.
nooresh,WONDERLA,india,buy,up,med,2023-06-20,,,,,,,,,,,False,no price data,,6m,https://www.youtube.com/watch?v=q46BmH5SaLI,opening up themes so this was one more interesting theme which we caught and still looks very very interesting so that is wonderla
power-of-stocks,BANKNIFTY,india,buy,up,med,2024-06-20,,,,,,,,,,,False,no price data,,1m,https://www.youtube.com/watch?v=2W-6McHQ2W4,"if we get something within 600 or 650 [44,600-44,650], we will hold and keep by putting the stop loss of 50 to ₹60, and our planned target should be from 700 to 850. it is still looking strong towards buying"
power-of-stocks,GOLD,india,buy,up,med,2026-02-20,,,,,,,,,,,False,no price data,,1m,https://www.youtube.com/watch?v=aGHBMKtNZoM,"If 5300 crosses again, I will buy. I will not buy right now. Only when 5300 crosses will I buy. So this will be a fresh buying."
power-of-stocks,SILVER,india,sell,down,med,2026-02-20,2026-02-20,1m,SILVER.NS,False,246.33,-0.0714,-0.0961,-0.0246,0.0714,False,True,,,1m,https://www.youtube.com/watch?v=aGHBMKtNZoM,Next month onwards we can place a selling bet on SILVER. We can plan selling. With proper risk-to-reward money management. Silver is looking a bit more weak rather than GOLD.
power-of-stocks,BTC,india,sell,down,low,2026-02-20,,,,,,,,,,,False,no price data,,1m,https://www.youtube.com/watch?v=aGHBMKtNZoM,"Below 88,000 we will plan for selling so that we can capture a good number of points inside it. Currently still looking positive."
power-of-stocks,BTC,india,sell,down,med,2025-07-20,,,,,,,,,,,False,no price data,,1m,https://www.youtube.com/watch?v=aIteMv_GF6Q,I shorted here a little. Somewhere at the top if we see a little price action. So I shorted here. It has to be trailed down from here.
power-of-stocks,NIFTYBEES,india,buy,up,med,2024-06-20,2024-06-20,1y,NIFTYBEES.NS,False,261.72,0.0756,0.0656,0.01,0.0756,True,True,,,1y,https://www.youtube.com/watch?v=cgIb6K6eg7Q,"I am going to purchase ETF of Nifty...my target will be, at present nifty is around 23,000...until it is not coming minimum 25,000 or 26,000...I will purchase 20 lots of ETF each and every day."
power-of-stocks,PHARMABEES,india,buy,up,med,2025-06-20,2025-06-20,1y,PHARMABEES.NS,False,22.05,0.1379,-0.0438,0.1816,0.1379,True,True,,,1y,https://www.youtube.com/watch?v=w4MF8LB0ra8,Pharma Bees ETF - I bought it and am holding it. I don't need to go into healthcare; I just bought its Bees. Showing 20-25% return in 3-4 months. I recommend ETF for beginners and intermediates at any level.
power-of-stocks,ITBEES,india,buy,up,med,2025-06-20,2025-06-20,1y,ITBEES.NS,False,42.31,-0.2813,-0.0438,-0.2375,-0.2813,False,True,,,1y,https://www.youtube.com/watch?v=w4MF8LB0ra8,IT ETF is there. I have it in my portfolio - bought 3-4 months ago showing 20-25% returns. ETF is compulsory at any level. It diversifies and keeps slow and steady growth.
power-of-stocks,SETFNN50,india,buy,up,med,2025-06-20,2025-06-20,1y,SETFNN50.NS,False,708.62,0.0909,-0.0438,0.1347,0.0909,True,True,,,1y,https://www.youtube.com/watch?v=w4MF8LB0ra8,"Small Cap ETF is there in portfolio. I started 3-4 months ago. When market corrects 10-15-20%, I will enter small cap and mid cap with large quantity. ETF is compulsory at any level."
power-of-stocks,GOLDBEES,india,buy,up,low,2025-06-20,2025-06-20,1y,GOLDBEES.NS,False,82.23,0.4568,-0.0438,0.5005,0.4568,True,True,,,1y,https://www.youtube.com/watch?v=w4MF8LB0ra8,"Gold allocation of 10% recommended. Gold chart from 2020 shows barely 1-2% fall during crash, then continued rallying from 40,000 to 55,000. Gold saves your portfolio during recession. I keep 10% in gold."
power-of-stocks,NIFTY,india,sell,down,high,2025-06-20,,,,,,,,,,,False,no price data,,1m,https://www.youtube.com/watch?v=979dla2R80w,On Thursday and Friday I am telling you I am planning to go deep in the money positional short.
power-of-stocks,BANKNIFTY,india,sell,down,med,2025-06-20,,,,,,,,,,,False,no price data,50000,1m,https://www.youtube.com/watch?v=979dla2R80w,"If Bank Nifty breaks here, this is not a fresh zone... if it falls then chances are high that we may see levels of 50,000 or even below that."
power-of-stocks,BTC,india,buy,up,med,2025-06-20,,,,,,,,,,,False,no price data,,3m,https://www.youtube.com/watch?v=FbT6tNRh7Oc,"Going forward I will add 10-15% capital in this I am going to trade it continuously... Right now Bitcoin is at all time high, we have an option to trade legally. We cannot miss this opportunity."
power-of-stocks,ADANIENT,india,hold-avoid,down,med,2025-06-20,2025-06-20,1m,ADANIENT.NS,True,2448.3999,0.0603,-0.0057,-0.0661,-0.0603,False,True,,,1m,https://www.youtube.com/watch?v=GanNghsSwnk,"Adani group stocks if they fall 2-4-5-10%, don't burn your hands. Last time Hindenburg report came, stocks corrected 50%+. Double allegation now. Wait for SEBI or Supreme Court clarity before buying."
power-of-stocks,BANKNIFTY,india,sell,down,med,2025-06-20,,,,,,,,,,,False,no price data,,1m,https://www.youtube.com/watch?v=FsixE2dmvqY,"Below 51160-70 I will sell full quantity, SL for one day, target of 700-800 points. Market will retest the low around 51000. I will plan selling first, buying later."
power-of-stocks,HDFCSMALLCAP,india,buy,up,med,2025-06-20,,,,,,,,,,,False,no price data,,,https://www.youtube.com/watch?v=La2lM8pbqws,"If you believe in the India market, not today then tomorrow it is going to go up, then make sure buy some ETFs... HDFC Small Cap 250, I will buy some quantity of this."
power-of-stocks,NIFTY,india,buy,up,med,2025-06-20,,,,,,,,,,,False,no price data,28000,3m,https://www.youtube.com/watch?v=PXyXkyRCyCc,"Above 26,000 I will short calls. Below 24,000 I will hold PE short. It is breaking out above 25,000, chances are we will see levels around 26,000. 28,000 and 30,000 are very easily possible."
power-of-stocks,GOLD,india,buy,up,med,2025-06-20,,,,,,,,,,,False,no price data,,1m,https://www.youtube.com/watch?v=PXyXkyRCyCc,If it breaks above 3320 I see an all-time high target. If it starts falling below 3380 I will sell with a stop loss. Between 3320-3280 I will not do anything.
power-of-stocks,BITCOIN,india,buy,up,med,2025-06-20,,,,,,,,,,,False,no price data,120000,1m,https://www.youtube.com/watch?v=PXyXkyRCyCc,"If it crosses above 1 lakh 16 (116,000) I will buy, target of 115-120 (thousand) is what I am going to keep. I will plan again for all-time high."
power-of-stocks,BANKNIFTY,india,sell,down,med,2024-06-20,,,,,,,,,,,False,no price data,,1m,https://www.youtube.com/watch?v=Qw0SFGAeD2s,"Let 44200 break, if it breaks then we will plan for selling... we will be aggressive in selling on the weekly chart when it breaks down."
power-of-stocks,BANKNIFTY,india,buy,up,med,2024-06-20,,,,,,,,,,,False,no price data,48500,1m,https://www.youtube.com/watch?v=Qw0SFGAeD2s,If this is holding... there are good chances that it will plan for a reversal and our target then becomes the 48500-800 zone.
power-of-stocks,XAUUSD,india,sell,down,high,2026-04-20,,,,,,,,,,,False,no price data,4200,1m,https://www.youtube.com/watch?v=RA980ySa6dE,"Gold, I had told you, this month it is going to close bearish... this month can give any target... this month can close completely strong bearish. It can hit 4200 or make a new low."
power-of-stocks,BTC,india,buy,up,med,2026-04-20,,,,,,,,,,,False,no price data,63500,1m,https://www.youtube.com/watch?v=RA980ySa6dE,I am planning to target at least the 63500-63000 levels... after the 15th or 20th my hand may not go there for a while... then I will plan directionally.
power-of-stocks,XAUUSD,india,sell,down,high,2026-06-07,,,,,,,,,,,False,no price data,4200,1m,https://www.youtube.com/watch?v=REkhXJEI7kY,"Gold... this month can give any target, it is not that, this month can close completely strong bearish. There is a chance... it can hit 4200 or make a new low. It is on my radar."
power-of-stocks,BTC,india,buy,up,med,2026-06-07,,,,,,,,,,,False,no price data,63000,1m,https://www.youtube.com/watch?v=REkhXJEI7kY,"Inside Bitcoin my expectation... 63,000-63,500 this zone, right, let it retest once. After that I will plan for directional trading."
power-of-stocks,SILVER,india,sell,down,low,2026-06-07,2026-06-08,1m,SILVER.NS,False,238.37,-0.0304,0.0385,0.0689,0.0304,True,True,,,1m,https://www.youtube.com/watch?v=REkhXJEI7kY,"Inside SILVER if we look at monthly charts and weekly charts it looks negative. This low that is there, it can be taken out."
power-of-stocks,BANKNIFTY,india,buy,up,med,2024-06-20,,,,,,,,,,,False,no price data,48500,1m,https://www.youtube.com/watch?v=ZGCUa1CuBEY,"If the market is closing around 47,000 or above that... 47,250 is bullish area for me... my target will be 48,500 Because I will first plan that this gap should be filled"
power-of-stocks,BANKNIFTY,india,sell,down,med,2024-06-20,,,,,,,,,,,False,no price data,44000,1m,https://www.youtube.com/watch?v=ZGCUa1CuBEY,"I will sort around 46,000... If my mistake market is coming 45,000 or 45,200 Then I will become ultra bearish... I will put stop loss and wait For the target of 44,000 or beyond that"
power-of-stocks,BTC,india,sell,down,med,2025-06-20,,,,,,,,,,,False,no price data,82000,1m,https://www.youtube.com/watch?v=XpJ5jhRtxPc,"if it falls 1000 more points I will plan something here around 85000, so there will be 6 quantity here I will plan like this and keep its target at 81,600-82,000. So that minimum will be 2-3,000 points."
power-of-stocks,BTC,india,buy,up,low,2025-06-20,,,,,,,,,,,False,no price data,89000,1m,https://www.youtube.com/watch?v=XpJ5jhRtxPc,"if it crosses from here, it will do a momentum of 1000-2000 points. When it will go around this level of 88000-89000, then a fresh leg of seller may come."
pr-sundar,NIFTY,india,buy,up,med,2026-06-12,,,,,,,,,,,False,no price data,26000,6m,https://www.youtube.com/watch?v=-S1eTv7LHLQ,"Nifty has the potential to rally, you know, maybe 12 to 15% in the next few months. So, the people are expecting at least by the end of December, the Nifty should close around 26,000."
pr-sundar,CRUDEOIL,india,sell,down,med,2026-06-12,,,,,,,,,,,False,no price data,85,,https://www.youtube.com/watch?v=-S1eTv7LHLQ,"crude oil has fallen, but not very much, but it has come to around $90. As I told you last time, it should fall below $85. So, why $85? On April 8th, when the ceasefire news came, it came down to $86."
pr-sundar,NIFTY,india,buy,up,med,2026-05-20,,,,,,,,,,,False,no price data,26250,6m,https://www.youtube.com/watch?v=4_Sw-L486kA,"we can hope that at least by the end of December, Nifty will go back to 26,000 to 26,500."
pr-sundar,NIFTYIT,india,buy,up,low,2026-05-20,,,,,,,,,,,False,no price data,,,https://www.youtube.com/watch?v=2M3DK2IMtCo,"IT index last Thursday hit a very very rock bottom. Then after that, Friday it shot up about 2% and then Monday again it shot up another 2%. So, looks like some kind of a bottom formation is happening in IT stocks."
pr-sundar,TCS,india,sell,down,low,2026-05-20,2026-05-20,1m,TCS.NS,True,2327.3999,-0.087,0.015,0.1019,0.087,True,True,,,1m,https://www.youtube.com/watch?v=5TBAcCS7oUw,"TCS can fall another 1 and 1/2%. So, there is no hope for IT sector to revive anytime soon. I think both TCS and Infosys are down more than 40% from their respective all-time high."
pr-sundar,INFY,india,sell,down,low,2026-05-20,2026-05-20,1m,INFY.NS,True,1193.7,-0.1192,0.015,0.1342,0.1192,True,True,,,1m,https://www.youtube.com/watch?v=5TBAcCS7oUw,there is no hope for IT sector to revive anytime soon. I think both TCS and Infosys are down more than 40% from their respective all-time high.
pr-sundar,HDFCBANK,india,buy,up,low,2026-04-20,2026-04-20,1m,HDFCBANK.NS,True,795.45,-0.0452,-0.029,-0.0162,-0.0452,False,True,,,1m,https://www.youtube.com/watch?v=6MNW5e0R4mI,HDFC Bank... it's going to be a good short covering.
pr-sundar,INFY,india,sell,down,med,2026-05-20,2026-05-20,1m,INFY.NS,True,1193.7,-0.1192,0.015,0.1342,0.1192,True,True,,,1m,https://www.youtube.com/watch?v=9xH3Al6dIE8,"Infosys is likely to fall 3 to 4%. You know, uh but still the gift nifty indicating 40-50 point higher opening. So, that means you know, other stocks will have to rise to compensate the loss of Infosys."
pr-sundar,TCS,india,buy,up,low,2026-06-11,2026-06-11,3m,TCS.NS,True,2135.6001,-0.005,0.0368,-0.0417,-0.005,False,True,,,3m,https://www.youtube.com/watch?v=9ro30UOxkyI,"I bought TCS when it came to around 3,000 rupees... I will wait for, you know, confirmation that this Iran problem is over. So, then only I will be planning to buy an average."
pr-sundar,TCS,india,sell,down,med,2026-04-20,2026-04-20,6m,TCS.NS,True,2579.6001,-0.1762,-0.0144,0.1618,0.1762,True,True,,,,https://www.youtube.com/watch?v=Abex9bkQIpw,Today TCS ended in negative. So TCS is looking even more bearish.
pr-sundar,HDFCBANK,india,sell,down,high,2026-03-20,2026-03-20,6m,HDFCBANK.NS,True,780.45,-0.0008,0.0389,0.0397,0.0008,True,True,,,,https://www.youtube.com/watch?v=CadS-gtXihU,"HDFC Bank ADR is down 7 and 1/2%. A stock that's the number one stock in India. If that is down by 7 and 1/2%, you know, uh Nifty can Bank Nifty can fall uh nearly 2,000 point just because of HDFC Bank."
pr-sundar,INFY,india,sell,down,med,2026-03-20,2026-03-20,6m,INFY.NS,True,1255.9,-0.1628,0.0389,0.2017,0.1628,True,True,,,,https://www.youtube.com/watch?v=CadS-gtXihU,Infosys ADR is down by more than 2%. So it's going to be panic. So I do not know what the domestic institutions are planning.
pr-sundar,INFY,india,sell,down,med,2026-06-19,,,,,,,,,,,False,no exit price in any horizon,,1m,https://www.youtube.com/watch?v=TzbkGhg4plo,Infosys has already fallen about 2 and a half% yesterday. So in US it has fallen about 9.5%... it has potential to fall another 7% here.
pr-sundar,M&M,india,buy,up,med,2026-06-10,2026-06-10,6m,M&M.NS,True,2952.5,0.0414,0.0344,0.007,0.0414,True,True,,,,https://www.youtube.com/watch?v=WftFVSNooAM,the stocks...companies that have a large presence in electric vehicles are likely to benefit. So I would say Mahindra and Mahindra and Tata Motors...So these two stocks will be uh interesting to watch
pr-sundar,TATAMOTORS,india,buy,up,med,2026-06-10,,,,,,,,,,,False,no price data,,,https://www.youtube.com/watch?v=WftFVSNooAM,the stocks...companies that have a large presence in electric vehicles are likely to benefit. So I would say Mahindra and Mahindra and Tata Motors...So these two stocks will be uh interesting to watch
pr-sundar,NIFTYIT,india,buy,up,med,2026-04-20,,,,,,,,,,,False,no price data,,1m,https://www.youtube.com/watch?v=YOa7ktEr09E,"after a long, long time, the IT index has performed very well yesterday. So, that is a sector to watch because that is a sector which is extremely oversold."
pr-sundar,NIFTYREALTY,india,buy,up,low,2026-04-20,,,,,,,,,,,False,no price data,,1m,https://www.youtube.com/watch?v=YOa7ktEr09E,"another sector to watch is the real estate index. That is also extremely oversold. And so, that index also did very well."
pr-sundar,NIFTY,india,buy,up,med,2026-04-20,,,,,,,,,,,False,no price data,25000,1m,https://www.youtube.com/watch?v=YOa7ktEr09E,"I'm still holding those uh buy options actually. So in this rally I'm expecting Nifty to test 25,000 at least by the end of May."
pr-sundar,HDFCBANK,india,hold-avoid,down,high,2026-06-06,2026-06-08,6m,HDFCBANK.NS,True,726.632,0.0732,0.0385,-0.0347,-0.0732,False,True,,,,https://www.youtube.com/watch?v=_nl9f41kZps,"things are going very, very bad. So, this is a story of number one bank... The entire HDFC group, you know, their time is very, very bad... that stock has no future growth. So, he should know much better than anybody else."
pr-sundar,NIFTYIT,india,hold-avoid,down,med,2026-05-20,,,,,,,,,,,False,no price data,,,https://www.youtube.com/watch?v=bCW_iGYVvGM,even people ask me sir is the right time to buy IT stocks? I do not know. I still feel that you know we might be catching the falling knife. So I'm not bullish about this IT stocks even for the longer term.
pr-sundar,NIFTY,india,buy,up,med,2026-05-20,,,,,,,,,,,False,no price data,25000,1m,https://www.youtube.com/watch?v=bCW_iGYVvGM,"we are still hoping that at least by the end of May, we might go back to 24,800 to 25,000. So, that is the broader expectation for the month of May."
pr-sundar,NIFTYIT,india,hold-avoid,down,med,2026-05-20,,,,,,,,,,,False,no price data,,,https://www.youtube.com/watch?v=bMumcjPq6z8,I still feel that you know we might be catching the falling knife. So I'm not bullish about this IT stocks even for the longer term. So let us see what's going to happen.
pr-sundar,NIFTY,india,buy,up,med,2026-05-20,,,,,,,,,,,False,no price data,26300,1y,https://www.youtube.com/watch?v=bMumcjPq6z8,"We can expect the Nifty to go to 26,300 uh at least by the end of this year. Uh I think we should be happy even if Nifty goes to 26,300 by the end of this year."
pr-sundar,RELIANCE,india,buy,up,med,2026-06-16,2026-06-16,1m,RELIANCE.NS,True,1328.8,-0.0145,0.001,-0.0155,-0.0145,False,True,,,1m,https://www.youtube.com/watch?v=ciQs-xAngY0,Reliance Industries also because the crude oil prices shot up beyond the limit. So Reliance Industries has closed its petrol banks. Now the crude oil prices are crashing. So they can hopefully restart.
pr-sundar,NIFTYAUTO,india,buy,up,med,2026-06-16,,,,,,,,,,,False,no price data,,1m,https://www.youtube.com/watch?v=ciQs-xAngY0,number one oil marketing companies and number two uh paint industries and number three auto industries. So these are the companies that are uh that will be beneficial uh for this fall in the crude oil prices.
pr-sundar,NIFTYBANK,india,buy,up,med,2026-06-16,,,,,,,,,,,False,no price data,,1m,https://www.youtube.com/watch?v=ciQs-xAngY0,"lower crude prices, lower inflation is actually good for all the rate sensitive stocks and particularly uh banking stocks. So today we need to see how banking stocks will be reacting."
pr-sundar,NIFTY,india,buy,up,med,2026-04-20,,,,,,,,,,,False,no price data,25000,6m,https://www.youtube.com/watch?v=cnQuITbhnNU,"my view stands, you know, like at least uh the 25,000 uh may be achieved. maybe in another, you know, uh 6 to 8 weeks time. So, possibly."
pr-sundar,BANKNIFTY,india,buy,up,med,2026-06-17,,,,,,,,,,,False,no price data,58000,1m,https://www.youtube.com/watch?v=czwnT3E3cGs,"at least I'm expecting Bank Nifty to touch 58,000 before the end of this month expiry. But that's hardly 1 1 and 1/2 percent higher from here."
pr-sundar,NIFTYAUTO,india,buy,up,med,2026-06-17,,,,,,,,,,,False,no price data,,1m,https://www.youtube.com/watch?v=czwnT3E3cGs,"look for oil related stocks, like paint industries, oil marketing companies, auto industries, airline industries. So, all these, you know, may continue to do well going forward."
pr-sundar,NIFTY,india,buy,up,med,2026-05-30,,,,,,,,,,,False,no price data,25000,1m,https://www.youtube.com/watch?v=dcuk9IeMxlw,"for the month of January, you know, we can have a target of about 25,000. And that target seems to be uh reasonable, achievable."
pr-sundar,ASIANPAINT,india,buy,up,med,2026-04-20,2026-04-20,1m,ASIANPAINT.NS,True,2516.8,0.0325,-0.029,0.0615,0.0325,True,True,,,1m,https://www.youtube.com/watch?v=mKQrM1Xd7uE,"all those stocks that are related to crude oil, like paint companies like Asian Paint, Berger Paints, oil marketing companies like HPCL, IOC, Hindustan Petroleum, and Reliance Industries, so these are the stocks that are likely to do very well today."
pr-sundar,BERGERPAINT,india,buy,up,med,2026-04-20,,,,,,,,,,,False,no price data,,1m,https://www.youtube.com/watch?v=mKQrM1Xd7uE,"all those stocks that are related to crude oil, like paint companies like Asian Paint, Berger Paints, oil marketing companies like HPCL, IOC, Hindustan Petroleum, and Reliance Industries, so these are the stocks that are likely to do very well today."
pr-sundar,HPCL,india,buy,up,med,2026-04-20,,,,,,,,,,,False,no price data,,1m,https://www.youtube.com/watch?v=mKQrM1Xd7uE,"all those stocks that are related to crude oil, like paint companies like Asian Paint, Berger Paints, oil marketing companies like HPCL, IOC, Hindustan Petroleum, and Reliance Industries, so these are the stocks that are likely to do very well today."
pr-sundar,IOC,india,buy,up,med,2026-04-20,2026-04-20,1m,IOC.NS,False,146.87,-0.0601,-0.029,-0.0312,-0.0601,False,True,,,1m,https://www.youtube.com/watch?v=mKQrM1Xd7uE,"all those stocks that are related to crude oil, like paint companies like Asian Paint, Berger Paints, oil marketing companies like HPCL, IOC, Hindustan Petroleum, and Reliance Industries, so these are the stocks that are likely to do very well today."
pr-sundar,HINDPETRO,india,buy,up,med,2026-04-20,2026-04-20,1m,HINDPETRO.NS,False,379.5,0.0086,-0.029,0.0375,0.0086,True,True,,,1m,https://www.youtube.com/watch?v=mKQrM1Xd7uE,"all those stocks that are related to crude oil, like paint companies like Asian Paint, Berger Paints, oil marketing companies like HPCL, IOC, Hindustan Petroleum, and Reliance Industries, so these are the stocks that are likely to do very well today."
pr-sundar,RELIANCE,india,buy,up,med,2026-04-20,2026-04-20,1m,RELIANCE.NS,True,1357.0258,-0.0026,-0.029,0.0263,-0.0026,True,True,,,1m,https://www.youtube.com/watch?v=mKQrM1Xd7uE,"all those stocks that are related to crude oil, like paint companies like Asian Paint, Berger Paints, oil marketing companies like HPCL, IOC, Hindustan Petroleum, and Reliance Industries, so these are the stocks that are likely to do very well today."
pr-sundar,RELIANCE,india,buy,up,med,2026-06-11,2026-06-11,6m,RELIANCE.NS,True,1263.0,0.0368,0.0368,0.0001,0.0368,True,True,,1200,,https://www.youtube.com/watch?v=pxMG04BObqk,"one can consider selling 1,200 put option in Reliance Industries. Uh you know, if it comes below that, you must be able to take delivery. So, remember this is not a trading recommendation... its all-time high is 1,612 and now coming to 1,200 means that's a 33% fall."
pr-sundar,RELIANCE,india,buy,up,med,2026-06-18,2026-06-18,3m,RELIANCE.NS,True,1328.1,-0.014,-0.0064,-0.0076,-0.014,False,True,,,3m,https://www.youtube.com/watch?v=uFH_nkDWGys,"things are looking really good. And let us hope that... keep watching for important stocks like ICICI Bank, HDFC Bank, and then Reliance Industries, TCS, Infosys. So these stocks, the things are looking really good."
pr-sundar,HDFCBANK,india,buy,up,med,2026-06-18,2026-06-18,3m,HDFCBANK.NS,True,786.0,-0.0079,-0.0064,-0.0015,-0.0079,False,True,,,3m,https://www.youtube.com/watch?v=uFH_nkDWGys,"keep watching for important stocks like ICICI Bank, HDFC Bank, and then Reliance Industries, TCS, Infosys. So these stocks, the things are looking really good."
pr-sundar,ICICIBANK,india,buy,up,med,2026-06-18,2026-06-18,3m,ICICIBANK.NS,True,1342.3,0.0031,-0.0064,0.0095,0.0031,True,True,,,3m,https://www.youtube.com/watch?v=uFH_nkDWGys,"keep watching for important stocks like ICICI Bank, HDFC Bank, and then Reliance Industries, TCS, Infosys. So these stocks, the things are looking really good."
pr-sundar,TCS,india,buy,up,med,2026-06-18,2026-06-18,3m,TCS.NS,True,2203.3,-0.0355,-0.0064,-0.0291,-0.0355,False,True,,,3m,https://www.youtube.com/watch?v=uFH_nkDWGys,"keep watching for important stocks like ICICI Bank, HDFC Bank, and then Reliance Industries, TCS, Infosys. So these stocks, the things are looking really good."
pr-sundar,INFY,india,buy,up,med,2026-06-18,2026-06-18,3m,INFY.NS,True,1127.5,-0.0675,-0.0064,-0.0611,-0.0675,False,True,,,3m,https://www.youtube.com/watch?v=uFH_nkDWGys,"keep watching for important stocks like ICICI Bank, HDFC Bank, and then Reliance Industries, TCS, Infosys. So these stocks, the things are looking really good."
pr-sundar,BSE,india,buy,up,med,2026-05-20,2026-05-20,3m,BSE.NS,False,4218.6001,-0.047,0.015,-0.062,-0.047,False,True,,,3m,https://www.youtube.com/watch?v=upE1vgxmC5E,"if BSE is coming to Nifty 50, we'll see more action, so more money will be flowing into that. And then that will directly benefit NSE also because NSE is planning with its IPO."
pr-sundar,NIFTYBEES,india,buy,up,med,2026-03-20,2026-03-20,6m,NIFTYBEES.NS,False,262.07,0.0415,0.0389,0.0026,0.0415,True,True,,,,https://www.youtube.com/watch?v=wWib1qfKS7A,"if you want to buy Nifty bees you can go and buy. Then at the same time buy 25,000 put option expiring in December series. So that will make you downside protection for you very much."
pr-sundar,ADANIENT,india,buy,up,med,2026-05-20,2026-05-20,1m,ADANIENT.NS,True,2704.8,0.1233,0.015,0.1084,0.1233,True,True,,,1m,https://www.youtube.com/watch?v=zf3UsD5N1po,"Gautam Adani seems to have agreed to settle the case with SEC by paying about 18 million dollars as the settlement fee. And so, those stocks, Adani stocks may be coming under focus today... surely today Adani stocks will be higher."
shankar-nath,FREDUN,india,buy,up,high,2025-11-20,2025-11-20,1y,FREDUN.BO,False,1945.2,0.3468,-0.0832,0.4299,0.3468,True,True,,,1y,https://www.youtube.com/watch?v=4-YHJ_6pm7s,management projected a doubling of revenues and PAT over the next 3 to 4 years...52% increase in PAT every year...should augur well as far as the stock price is concerned. So definitely something to watch out for
shankar-nath,INDIGO,india,hold-avoid,down,med,2026-06-12,2026-06-12,6m,INDIGO.NS,True,4709.7002,0.0662,0.0165,-0.0497,-0.0662,False,True,,,,https://www.youtube.com/watch?v=6uxKrEVoVgU,"sectors like aviation, Indigo specifically, then paints, tires, fertilizers, these industries tend to do badly and it's better to stay away from these until the certainty and the after effects of the crisis are over."
shankar-nath,INOXINDIA,india,buy,up,high,2026-01-20,2026-01-20,1y,INOXINDIA.NS,False,1095.2828,0.751,-0.0483,0.7993,0.751,True,True,,,1y,https://www.youtube.com/watch?v=8gHRu2MQ8eQ,"I can clearly see where that 18 to 20% confidence actually comes from. I'll be very disappointed if they don't cross the 400 crore mark in Q4 of FY2026...if any of the new applications click, it can lead to a lot more revenues."
shankar-nath,HARIOMPIPE,india,hold-avoid,down,med,2026-04-20,2026-04-20,6m,HARIOMPIPE.NS,False,312.2,0.3299,-0.0144,-0.3444,-0.3299,False,True,,,,https://www.youtube.com/watch?v=7dyDJWAzdhQ,"there's no way they're going to go anywhere close to 4 lakh tons. They'll probably finish at 2.7, 2.8 lakh tons. The revenue, the sales is a function of both these things...in this case, both these things are down as compared to what their guidance was."
shankar-nath,GRAVITA,india,buy,up,med,2026-04-20,2026-04-20,1y,GRAVITA.NS,False,1648.4,0.0444,-0.0144,0.0588,0.0444,True,True,,,1y,https://www.youtube.com/watch?v=7dyDJWAzdhQ,I do hold some shares in this company...the company does consistently and with a lot of discipline give guidance on the basis of volume...targeting to achieve a 25% CAGR in volume...the revenue growth of around 15% has actually come from an increase in volume.
shankar-nath,CRAFTSMAN,india,hold-avoid,neutral,med,2025-09-20,2025-09-22,1y,CRAFTSMAN.NS,False,6776.5,0.4471,-0.0472,-0.4943,-0.4471,False,True,,,1y,https://www.youtube.com/watch?v=bd_e_1b_qYs,a forward P ratio of 52.2 which I think is fairly expensive uh an entry point of 52 is uh on the higher side
shankar-nath,ASIANPAINT,india,buy,up,med,2024-06-20,2024-06-20,6m,ASIANPAINT.NS,True,2879.4099,-0.2126,0.0163,-0.2289,-0.2126,False,True,,,,https://www.youtube.com/watch?v=eUTFMkfbNjE,Asian pains is interesting because the stock was in an overboard Zone in the last week of July and more recently just a week back it was at an RSI of 21 which is an oversold zone so a buying signal
shankar-nath,HDFCBANK,india,buy,up,low,2024-06-20,2024-06-20,6m,HDFCBANK.NS,True,823.5432,0.0744,0.0163,0.058,0.0744,True,True,,,,https://www.youtube.com/watch?v=eUTFMkfbNjE,this gives us a 14-day RSI of 36.5 as of 31st of October now this exercise can be done for every trading day... 36.5 means that the stock is inching very close to the oversold Zone making it a buying opportunity
